id, height
690533, 59.863383
690534, 59.833481
690535, 57.905833
690536, 54.436272
690537, 53.500254
690538, 62.774235
690539, 59.142417
690540, 54.641095
690541, 53.920745
690543, 58.286969
690544, 50.079630
690545, 66.784298
690546, 66.793361
690547, 59.872632
690548, 59.477077
690549, 61.357692
690550, 60.144412
690551, 64.879136
690552, 66.546260
690554, 58.256055
690555, 63.340310
690556, 58.172677
690557, 60.922727
690558, 65.488100
690559, 54.646111
690560, 62.510533
690561, 57.600588
690562, 52.033333
690563, 57.313546
690565, 60.067377
690566, 59.458579
690567, 59.043333
690568, 64.453941
690570, 63.566205
690571, 66.744747
690572, 56.626895
690573, 53.412388
690574, 70.467167
690575, 62.649422
690576, 51.840000
690578, 57.395225
690579, 52.718289
690580, 62.203539
690581, 69.173129
690583, 52.131429
690584, 60.452932
690585, 59.066791
690586, 51.975582
690587, 66.358011
691457, 70.906049
691458, 70.186667
691459, 69.693951
691460, 71.266029
691461, 72.147359
691462, 73.150104
691463, 62.685506
691464, 61.634473
691465, 55.576771
691466, 75.569619
691467, 64.039183
691468, 77.359916
691469, 61.237400
691792, 64.637633
691808, 67.633789
692301, 53.079947
692302, 68.826250
692303, 54.626050
692304, 48.815062
692306, 50.698561
692309, 46.413679
692314, 54.849747
692315, 46.286763
692316, 48.329750
692317, 50.737152
692320, 59.258867
692326, 58.248262
692329, 57.748576
692330, 50.877186
692332, 47.758846
692333, 56.631833
692334, 53.053059
692335, 52.905659
692336, 54.836282
692337, 58.075113
692340, 47.544311
692342, 54.505430
692344, 59.767718
692345, 49.059279
692351, 59.083090
692352, 53.728565
692354, 57.405825
692355, 51.218889
692356, 61.031348
692357, 46.878459
692359, 42.832402
692364, 49.842132
692365, 56.827725
692366, 58.974597
692367, 58.285347
692368, 49.668543
692369, 65.725560
692370, 62.457412
692372, 53.334291
692373, 47.765120
692375, 59.725880
692376, 55.983817
692378, 55.088177
692380, 56.816967
692382, 56.341685
692383, 52.750775
692384, 56.273377
692386, 46.266627
692387, 48.146825
692388, 57.701733
692389, 56.536288
692391, 53.833133
692392, 46.617733
693682, 63.584471
693683, 58.877500
693684, 62.678139
693685, 58.980555
693686, 59.697555
693687, 57.742396
693688, 65.354311
693689, 66.169545
693690, 59.245555
693691, 58.825670
693692, 59.463171
693693, 62.804830
693694, 63.982923
693695, 59.096180
693696, 63.278025
693697, 63.652708
694185, 59.324491
694193, 56.444286
696151, 57.187593
696153, 67.631555
696161, 54.876947
696163, 53.958129
696168, 61.074429
696170, 62.396763
696171, 65.939924
696176, 63.711049
696177, 65.642605
696178, 60.845263
696179, 59.385887
696181, 58.936267
696183, 64.117030
696188, 53.744571
696193, 56.886750
696195, 61.260131
696199, 61.473247
696202, 59.144258
696204, 62.000952
696209, 58.184911
696210, 56.400978
696211, 56.436428
696212, 60.989917
696213, 60.203000
696219, 65.649807
696223, 55.538489
696224, 63.859111
696225, 66.416482
696230, 60.726667
696232, 66.213125
696237, 59.163667
696238, 64.111463
696239, 57.768473
696242, 61.608889
696243, 61.853417
696244, 62.240873
696246, 62.899131
696248, 66.219492
696249, 61.236582
696251, 62.530598
696253, 58.694867
696255, 65.989542
696258, 63.201235
696260, 53.465769
696262, 65.638992
696265, 67.148044
696267, 66.392066
696269, 63.266188
696273, 64.047953
696274, 61.335131
696279, 68.193840
696280, 59.571140
696283, 58.789559
696288, 56.430577
696741, 73.435359
696742, 69.800290
696743, 73.634613
696744, 71.698000
696746, 63.137059
696747, 70.820803
696749, 73.247090
696750, 74.706743
696752, 62.534044
696755, 62.109008
696757, 76.422756
696758, 68.024058
696759, 63.946522
696760, 75.485219
696761, 63.966349
696764, 60.753000
696766, 68.717890
696767, 70.141644
696768, 71.580366
696769, 77.058659
696771, 63.723647
696772, 75.090158
696776, 71.708400
696778, 64.470000
696779, 69.664823
696781, 75.056237
696783, 69.296413
696784, 70.804793
696785, 71.032738
696787, 72.689856
696788, 67.512548
696789, 69.267838
696791, 69.405572
696792, 62.651667
696793, 75.342911
696795, 66.056184
696796, 72.202525
696797, 71.664516
696798, 69.461777
696799, 68.347914
696800, 123.707027
696802, 74.332407
696803, 77.683941
696804, 67.343662
696806, 87.020645
696807, 112.099447
696811, 73.248417
696813, 88.509306
696814, 62.821439
697146, 51.825000
697147, 62.715824
697148, 62.150118
697149, 66.329319
697150, 61.039194
697151, 60.603417
697152, 59.826735
697153, 60.170909
697154, 59.950142
697155, 52.484706
697156, 53.974800
697157, 52.340392
697158, 55.861937
697159, 59.541224
697160, 54.800286
697161, 66.172195
697162, 60.754000
697163, 60.486972
697164, 60.515563
697165, 62.239792
697166, 63.060400
697167, 58.224938
697168, 68.762961
697169, 67.387266
697170, 59.273333
697171, 62.742105
697172, 59.541095
697298, 64.782400
697299, 60.663897
697300, 64.015000
697301, 55.019000
697302, 69.634780
697303, 56.677213
697304, 71.109953
697305, 63.102672
697306, 64.868830
697307, 57.935600
697308, 55.164333
697309, 67.321832
697310, 65.479380
697311, 55.149018
697312, 68.904398
697313, 63.404490
697314, 71.932419
697315, 70.609524
697316, 68.389039
697317, 65.180335
697318, 65.446721
697319, 65.259496
697320, 59.196667
697321, 71.855422
697322, 65.367669
697323, 64.742413
697324, 71.973586
697325, 70.221353
697326, 64.925751
697327, 67.441709
697328, 65.551966
697329, 72.396495
697330, 68.861143
697331, 55.871945
697332, 65.004550
697333, 55.078750
697334, 55.504857
697335, 60.780245
697336, 61.269065
697337, 68.326741
697338, 69.920608
697339, 62.204409
697340, 69.947444
697341, 67.631774
697342, 69.240267
697343, 67.336726
697344, 69.894740
697345, 58.434400
697346, 69.887545
697347, 55.476923
697348, 63.041528
697349, 71.259864
697350, 73.083333
697351, 57.890535
697352, 62.963452
697353, 63.941920
697354, 68.232540
697355, 55.305455
697356, 66.707704
697357, 58.553649
697358, 55.490173
697359, 75.101317
697360, 69.796616
697361, 71.184985
697362, 77.056040
697363, 70.331247
697364, 74.479743
697365, 71.286848
697936, 59.588168
697937, 71.491404
697938, 62.533891
697939, 54.768893
697940, 59.191721
697943, 52.855517
697944, 53.706293
697945, 71.273579
697948, 57.775714
697949, 59.763093
697950, 53.086154
697951, 60.483757
697953, 59.299955
697954, 52.696563
697956, 59.196875
697958, 62.023597
697961, 58.429091
697963, 59.122269
697965, 59.991433
697966, 58.368625
697968, 58.376060
697969, 58.459026
697970, 58.409560
697971, 58.203596
697974, 57.732585
697975, 58.844341
697976, 54.863823
697977, 57.945066
697979, 61.226016
697982, 58.878193
697983, 52.126304
697984, 58.677102
697985, 57.310444
697986, 59.111803
697987, 61.530362
697988, 58.749167
697989, 58.335263
697990, 52.778824
697991, 59.795804
697992, 57.836821
697994, 61.458983
697995, 61.275537
697997, 52.392167
697998, 61.601439
697999, 52.125750
698000, 60.670547
698001, 57.110429
698002, 57.826593
698004, 61.462722
698005, 58.330127
698006, 57.479753
698008, 52.311015
698010, 54.598761
698012, 61.563894
698013, 59.616770
698015, 61.294546
698017, 54.394844
698019, 64.004844
698396, 58.207101
698397, 65.150443
698398, 66.090714
698399, 63.166960
698400, 67.569173
698401, 66.212128
698402, 60.382892
698403, 63.002789
698404, 64.429915
698405, 67.237428
698406, 64.712523
698407, 67.112876
698408, 56.458798
698409, 63.087639
698410, 61.674255
698411, 62.772473
698412, 57.714348
698413, 65.936027
698414, 66.145976
698415, 61.386095
698416, 66.194197
698417, 59.102500
698418, 64.206097
698419, 62.618614
698420, 66.526220
698421, 55.394445
698422, 61.571739
698423, 67.082925
698424, 61.336555
698425, 63.088142
698426, 59.530000
698427, 64.919147
698428, 58.826710
698429, 65.802143
698430, 68.687985
698431, 60.627053
698432, 64.288430
698433, 59.997843
698434, 63.688983
698435, 64.130000
698436, 64.512727
698437, 65.348286
698438, 67.169524
698439, 65.267964
698440, 61.732843
698441, 62.111929
698442, 65.196339
698443, 60.665493
698444, 61.093637
698445, 63.478972
698446, 69.586321
698447, 62.398348
698448, 59.481381
698449, 65.870000
698450, 69.350589
698451, 59.870645
698452, 59.096863
698453, 62.175107
698454, 62.946055
698455, 61.958054
698456, 63.895358
698457, 63.378376
698458, 57.674810
698459, 60.282315
698460, 61.228174
698461, 62.068667
698462, 63.186212
698463, 62.546667
698464, 62.949151
698465, 60.735385
698466, 65.890757
698467, 62.962230
698468, 65.778872
698469, 56.579629
698470, 60.423684
698471, 65.518636
698472, 54.384400
698473, 64.211436
698474, 62.192209
698475, 60.479841
698476, 63.284815
698477, 65.110330
698478, 61.229578
698479, 64.358955
698480, 60.482743
698481, 65.925730
698482, 71.512645
698483, 53.643871
698484, 61.893111
698485, 62.734581
698486, 69.122522
698487, 60.768696
698488, 59.157011
703993, 70.933626
703995, 80.577639
704011, 72.719173
704019, 79.517834
704036, 61.219070
704038, 77.799121
704040, 74.121248
704043, 79.817405
704045, 66.083219
704057, 77.259798
704062, 61.787563
704071, 76.384760
704074, 86.824311
706211, 70.965364
706212, 62.260683
706213, 63.060407
706214, 56.486309
706215, 62.030773
706216, 54.812765
706217, 58.114082
706218, 62.145872
706219, 54.675814
706220, 63.388606
706221, 53.302857
706222, 59.206456
706223, 59.361795
706224, 67.192914
706225, 70.202206
706226, 61.288460
706227, 55.620698
706228, 58.185250
706229, 66.170337
706230, 71.914050
706231, 59.058750
706232, 53.752308
706233, 63.904961
706234, 63.766864
706235, 51.942631
706236, 56.869107
706237, 63.968326
706238, 55.510267
706239, 72.927280
706240, 58.443334
706241, 49.933572
706242, 63.245026
706243, 59.960433
706244, 54.690270
706245, 63.739928
706246, 59.871483
706247, 54.551863
706248, 51.738889
706249, 55.539933
706250, 59.704151
706251, 73.865019
706252, 56.779559
706253, 60.233133
706254, 55.835546
706255, 70.904262
706256, 62.598278
706257, 71.524854
706258, 56.364407
706259, 61.648069
706260, 53.671111
706261, 53.553017
706262, 61.612490
706263, 57.675827
706264, 63.485442
706265, 62.954077
706266, 55.836042
706267, 61.520593
706268, 59.197647
706269, 61.089915
706270, 55.794427
706271, 68.966884
706272, 57.438606
706273, 65.833858
706274, 62.773077
706275, 56.247922
706276, 57.020590
706277, 62.167296
706278, 70.847084
706279, 62.686983
706280, 60.085385
706281, 62.993805
706282, 64.731136
706283, 62.505389
706284, 71.780598
706285, 63.330952
706286, 54.207843
706287, 62.328912
706288, 71.943469
706289, 53.456471
706290, 51.932059
706291, 53.571442
706292, 71.354119
706293, 52.848800
706294, 55.396250
706295, 62.114444
706296, 55.046388
706297, 55.003099
706298, 62.269939
706299, 54.393352
706300, 57.852025
706301, 61.834286
706302, 66.546277
706303, 69.529570
706304, 71.018428
706305, 53.703750
706306, 71.818209
706307, 62.177675
706308, 54.728730
706309, 56.727463
706310, 60.927636
706311, 65.815038
706312, 62.542000
706313, 62.839716
706314, 66.317177
706315, 60.127293
706316, 70.355572
706317, 67.225274
706318, 65.538717
706319, 64.884235
706320, 65.104978
706321, 58.033592
706322, 71.325335
706323, 52.750933
706324, 72.972729
706325, 64.175212
706326, 55.563518
706327, 59.646471
706328, 70.661101
706329, 60.624638
706330, 67.079655
706331, 58.398295
706332, 70.394447
706333, 62.129353
706334, 63.317710
706335, 51.532195
706336, 67.589329
706337, 53.179179
706338, 69.442857
706339, 69.520425
706340, 69.570563
706341, 61.357631
706342, 61.488759
706343, 62.985042
706344, 69.933064
706345, 55.073077
706346, 62.529384
706347, 55.038707
706348, 65.339346
706349, 61.862609
706350, 53.495000
706351, 61.511017
706352, 57.659487
706353, 72.142636
706354, 64.874345
706355, 53.620100
706356, 62.076068
706357, 56.867117
706358, 64.433846
706359, 63.623977
706360, 55.406470
706361, 64.933004
706362, 59.938598
706363, 71.557268
706364, 64.626257
706788, 140.947778
706789, 140.104668
706790, 141.367575
706791, 142.775833
706792, 144.828000
706795, 134.431112
706796, 67.318730
706797, 139.842666
706798, 139.281000
706799, 142.204286
706800, 138.964000
706801, 141.762104
706802, 142.550555
706803, 142.326365
706804, 142.634999
706805, 140.517000
706806, 79.775600
706807, 79.695455
706808, 133.999998
706809, 140.986669
706810, 67.022682
706811, 74.454933
706813, 141.572001
706814, 145.157813
706815, 142.664617
706816, 69.431616
706817, 140.752500
706819, 142.878423
706820, 70.791872
706821, 141.661669
706822, 143.743334
706823, 101.448044
706824, 145.863846
706825, 139.790001
706826, 140.592858
706827, 144.279775
706830, 141.833998
706831, 142.626999
706832, 144.205526
706833, 139.530003
706834, 141.543913
706835, 148.462762
706836, 139.592001
706837, 139.614441
706838, 139.511000
706839, 139.905000
706840, 64.210556
706841, 142.073570
706842, 140.166429
706843, 140.143635
706845, 142.382223
706846, 141.813572
706847, 143.396666
706848, 139.291334
706849, 145.610715
706850, 142.657500
706851, 141.826764
706853, 141.570668
706854, 142.232501
706855, 139.224546
706857, 143.903668
706858, 142.784286
706859, 140.056250
706860, 141.717424
706862, 143.243999
706863, 143.045557
706864, 141.186666
706865, 142.818750
706866, 90.402764
706868, 67.089874
706869, 140.163637
706870, 141.690770
706871, 134.116998
706872, 68.389720
706873, 80.748000
706874, 90.371428
706875, 106.688763
706876, 140.855883
706877, 140.064003
706878, 141.075001
706879, 73.557512
706880, 85.907392
706882, 141.311667
706883, 78.717304
706884, 141.848333
706885, 142.721201
706886, 143.175454
706889, 139.703635
706890, 143.116248
706891, 85.786800
706892, 139.816668
706893, 70.937144
706894, 70.221320
706895, 138.737997
706896, 67.630327
706897, 139.709999
706898, 72.519877
706899, 141.268571
706901, 140.035999
706903, 70.524893
706904, 141.797645
706905, 142.096002
706906, 142.269166
706907, 103.214609
706908, 139.512856
706909, 139.823000
706910, 141.708460
706911, 142.207273
706912, 142.012858
706913, 143.143113
706914, 141.541109
706915, 148.175599
706916, 142.239000
706917, 143.601905
706918, 68.761306
706919, 133.932001
706921, 140.165238
706922, 142.289549
707014, 48.277143
707015, 54.185099
707016, 61.161857
707018, 58.959445
707019, 46.938518
707020, 50.924701
707021, 60.352871
707022, 111.111300
707023, 88.934074
707024, 89.058407
707025, 78.167121
707026, 56.547670
707027, 58.658224
707028, 47.817714
707029, 106.186731
707030, 98.854000
707031, 57.338448
707032, 61.078091
707033, 62.244717
707034, 62.859819
707035, 55.916889
707036, 58.374326
707037, 59.197269
707038, 54.265172
707039, 53.266719
707040, 57.227292
707041, 59.382208
707042, 48.389167
707043, 49.469762
707044, 58.451981
707045, 52.074706
707046, 60.912261
707047, 49.568724
707048, 48.643250
707049, 57.321055
707050, 55.486047
707051, 109.363954
707052, 48.334706
707053, 60.020611
707054, 84.597499
707055, 59.823654
707056, 49.713889
707057, 51.607273
707058, 48.658750
707059, 52.187768
707060, 48.751429
707061, 52.726750
707062, 53.332045
707063, 53.147953
707064, 59.103212
707065, 52.992195
707066, 68.742551
707067, 48.948077
707068, 53.984000
707069, 59.435882
707070, 73.682892
707071, 51.502906
707072, 92.717333
707073, 57.511667
707074, 51.554131
707075, 59.492903
707076, 61.588025
707077, 55.148118
707078, 129.678855
707079, 50.479789
707080, 48.330588
707081, 46.687726
707082, 51.243313
707083, 53.511288
707084, 53.635218
707085, 50.436923
707086, 58.194297
707087, 48.688649
707088, 58.053441
707089, 53.417021
707090, 53.723682
707091, 58.379339
707092, 73.588790
707093, 52.251875
707094, 47.954000
707096, 49.745790
707097, 67.857330
707098, 48.367895
707099, 54.738333
707100, 49.648910
707101, 59.695167
707102, 60.082868
707103, 48.879231
707104, 55.601909
707105, 53.087109
707106, 52.943721
707107, 51.510247
707108, 49.633235
707109, 50.827544
707110, 60.422751
707111, 52.984414
707112, 61.612190
707113, 51.535454
707114, 56.862050
707115, 52.765722
707116, 50.960106
707117, 57.689786
707118, 56.286509
707119, 58.665782
707120, 55.509910
707121, 61.378185
707122, 49.143462
707123, 59.826259
707124, 55.884313
707125, 86.201144
707126, 60.005544
707127, 107.834250
707128, 59.290510
707129, 48.784546
707130, 90.187338
707131, 50.369136
707132, 58.263931
707133, 53.139905
707134, 49.961613
707135, 54.609679
707136, 58.648971
707137, 47.900714
707138, 53.627625
707139, 48.313500
707140, 60.824154
707141, 53.476667
707142, 92.675000
707143, 53.975233
707144, 51.440294
707145, 56.456882
707146, 48.295667
707147, 50.533548
707148, 49.177647
707149, 58.039407
707150, 55.359937
707151, 72.350089
707152, 54.496047
707153, 51.837442
707154, 59.323889
707155, 71.933079
707156, 49.858334
707157, 51.086838
707158, 56.379014
707159, 56.968814
707160, 54.841403
707161, 54.866613
707162, 49.308523
707163, 60.493466
707164, 52.976809
707165, 55.176577
707166, 48.350001
707167, 89.719594
707168, 55.078846
707169, 59.020226
707170, 76.730711
707171, 52.372278
707172, 51.596865
707173, 61.206094
707174, 58.207793
707175, 56.307528
707176, 59.463256
707177, 57.495105
707178, 51.409692
707357, 71.607403
707358, 71.927818
707359, 76.800044
707360, 71.737291
707361, 67.269184
712628, 66.496723
712610, 71.702983
712611, 73.985724
712612, 76.176231
712613, 75.085143
712614, 69.615763
712615, 72.338095
712616, 75.453625
712617, 69.405714
712618, 73.493034
712619, 74.882359
712620, 76.117516
712621, 62.700543
712622, 73.024727
712623, 72.693389
712624, 71.367681
712625, 72.833293
712626, 72.133314
712627, 69.843644
712629, 72.388393
712630, 75.696061
712631, 76.407183
712632, 72.453642
712633, 67.192374
712634, 70.155793
712635, 72.383333
712636, 73.652394
712637, 65.985564
712638, 73.415739
712639, 73.863726
712640, 66.449082
712641, 75.296645
712642, 66.566930
712643, 65.697177
712644, 74.748850
712645, 66.892323
712646, 70.352180
712647, 79.235639
712648, 72.665961
712649, 78.066588
712650, 66.655854
712651, 72.004695
712652, 69.943644
712653, 74.839063
712654, 73.676887
712655, 71.871487
712656, 73.033818
712657, 74.889127
712658, 71.611092
712659, 74.529514
712660, 82.807855
712661, 73.705000
712662, 71.497143
712663, 67.174464
712664, 71.426557
712665, 69.628789
712673, 82.579500
712674, 65.390395
712675, 67.126363
712676, 67.594375
712677, 73.939116
712680, 76.421875
712685, 77.383444
712686, 76.401352
712687, 71.319555
712689, 68.181824
712690, 79.345144
712693, 72.530930
712694, 65.219411
712696, 65.995625
712698, 77.520000
712699, 69.612667
712701, 75.947257
712702, 71.287821
712704, 73.563497
712705, 71.549135
712707, 72.322125
712708, 75.270444
712711, 73.445054
712712, 71.856341
712718, 76.962689
712719, 74.200634
712722, 72.911901
712723, 73.441313
712725, 71.338551
712727, 65.310617
712728, 70.795645
712731, 69.578148
712732, 70.072127
712733, 72.450736
712734, 75.477453
712736, 72.161019
712737, 71.805369
712738, 71.183818
712739, 72.309408
722282, 51.068000
722284, 60.406929
722285, 62.533286
722294, 67.551090
722296, 50.968954
722300, 44.339833
722309, 44.027369
722311, 51.316489
722312, 50.885476
722314, 45.303437
722316, 68.479132
722319, 50.589620
722320, 50.579083
722321, 63.137818
722324, 50.892752
722325, 63.990765
722328, 47.906298
722331, 50.968391
722332, 70.093780
722334, 49.635351
722338, 54.399928
722339, 66.618163
722342, 51.642289
722343, 51.989830
722347, 68.169508
722351, 51.012361
722354, 51.224762
722358, 47.023277
722359, 50.917576
722362, 49.249888
722365, 50.740423
722367, 44.392871
722368, 63.842157
722369, 51.484524
722370, 60.261613
722374, 51.283375
722377, 60.531560
722379, 46.635272
722380, 44.065173
724381, 50.574228
724389, 50.711675
726295, 67.039627
726296, 69.238718
726301, 72.914613
726303, 67.950872
726315, 54.073944
726316, 69.548306
726319, 69.088235
726321, 67.665153
726327, 54.033830
726329, 56.214559
726331, 64.796913
726334, 71.000311
726335, 61.880924
726336, 71.737168
726341, 60.071788
734165, 52.042982
734167, 54.713763
734169, 51.352481
734174, 52.835607
734175, 48.979474
734178, 49.851648
734179, 46.736222
734183, 50.424350
734185, 53.204434
734187, 46.280585
734188, 63.139259
734189, 67.272454
734195, 69.345920
734197, 69.663561
734202, 46.713478
734204, 55.453909
734207, 52.450409
734209, 60.104805
734211, 50.172182
734212, 55.296932
734214, 44.207540
734217, 51.596069
734218, 53.008493
734221, 52.195865
734224, 61.683916
734226, 62.155240
734232, 61.766729
734238, 58.200349
734239, 65.133235
734240, 56.239946
734244, 56.422857
734247, 51.748910
734252, 54.269318
734254, 50.789849
734256, 54.773185
734258, 55.990882
734259, 51.790462
734262, 47.009615
734263, 50.797778
734265, 61.227668
734267, 46.923761
734268, 48.071130
734270, 50.640455
734274, 52.954451
734275, 52.999385
734276, 52.417178
734277, 69.184282
734278, 55.113623
734281, 60.168969
734285, 49.633797
734288, 51.006396
734290, 52.517658
734293, 49.331943
734296, 53.830450
734299, 52.807535
734300, 56.036768
734303, 60.284156
734304, 55.590491
734305, 48.578505
734307, 54.284615
734310, 59.792114
734311, 66.302491
734312, 61.681589
734313, 56.050000
734316, 52.247488
734317, 62.378319
734318, 65.949583
734320, 56.289602
734321, 53.741170
734322, 53.603747
734391, 56.072763
734754, 86.707851
734755, 82.214176
734758, 87.342955
734759, 89.951489
734765, 83.423782
734776, 83.965729
734779, 83.941478
734794, 91.709431
734812, 95.801221
734821, 84.937024
734823, 97.098101
734827, 74.864845
734828, 76.519189
734833, 97.101905
734839, 78.500491
734843, 78.278933
734848, 86.165886
734858, 84.414114
734863, 69.190968
734868, 86.214038
734876, 78.785183
734887, 81.220000
734891, 76.346667
734892, 83.962255
734902, 95.142160
735897, 68.910341
735898, 48.126250
735900, 44.533948
735904, 49.344828
735905, 46.303544
735906, 60.628774
735908, 52.517792
735909, 49.380000
735910, 68.142614
735911, 46.407647
735912, 69.284405
735913, 62.433594
735914, 49.459846
735916, 46.226522
735917, 53.239455
735919, 46.769651
735921, 51.243374
735922, 54.651111
735923, 70.758367
735925, 50.242338
735926, 51.708814
735929, 68.847146
735930, 53.934943
735931, 46.062137
735933, 66.689786
735936, 56.251372
735938, 50.861127
735939, 50.836265
735941, 65.075935
735942, 49.891744
735943, 55.241308
735944, 47.985526
735946, 52.533333
735947, 50.961818
735952, 50.059063
735954, 51.107804
735955, 68.676735
735956, 50.410926
735958, 52.139387
735959, 47.100455
735961, 50.024383
735962, 52.682191
735963, 45.131899
735964, 48.797688
735965, 50.978961
735966, 49.085887
735968, 65.545345
735969, 50.959500
735970, 47.726667
735973, 57.094093
735974, 43.367453
735975, 48.061818
735976, 49.369789
735977, 61.467277
735979, 46.214898
735980, 51.098212
735982, 58.529174
735983, 51.979481
735985, 59.734540
735986, 48.691103
735987, 44.518637
735988, 54.240970
735990, 44.733555
735991, 53.235794
735993, 51.172809
735994, 50.416486
735996, 44.425400
735997, 45.879562
735999, 44.703810
736000, 67.597670
736001, 62.678422
736002, 53.066377
736003, 50.510357
736006, 52.771519
736008, 50.789574
736009, 44.510000
736010, 47.995417
736012, 51.594818
736015, 49.892923
736018, 50.352236
736140, 61.127414
736119, 69.981282
736121, 73.896418
736123, 74.541980
736128, 64.635556
736129, 73.349451
736133, 76.094706
736134, 73.763925
736137, 67.158212
736138, 70.705200
736142, 71.932128
736146, 71.654318
736147, 71.106915
736152, 67.482691
736626, 66.144565
736627, 62.137653
736628, 85.135376
736630, 79.258218
736631, 58.284845
736632, 54.532349
736633, 63.424767
736634, 69.819528
736636, 56.544195
736639, 88.202207
736640, 62.176407
736641, 76.507952
736643, 69.853696
736644, 84.520267
736645, 82.676148
736646, 62.610267
736647, 82.541204
736648, 72.441983
736649, 84.741860
736652, 80.045451
736653, 59.750513
736654, 66.775508
736655, 56.637260
736656, 59.355698
736658, 87.080843
736662, 58.281576
736663, 62.504677
736664, 65.801190
736666, 63.507500
736667, 54.152174
736668, 55.669349
736669, 70.159774
736670, 72.024483
736671, 57.755235
736674, 65.431698
736675, 59.609420
736677, 70.488809
736679, 62.524105
736680, 72.542115
736681, 58.928302
736683, 65.984314
736684, 66.144907
736685, 60.634026
736686, 68.547468
736687, 71.863458
736688, 58.227368
736690, 57.997586
736691, 71.566739
736693, 64.541573
736694, 70.257703
736695, 67.400322
736696, 58.500500
736697, 62.031910
736699, 57.492660
736700, 63.971104
736701, 75.468204
736702, 54.471393
736703, 68.338489
736704, 64.971706
736705, 63.596786
736706, 61.959574
736707, 84.177500
736708, 65.852730
736709, 85.443275
736712, 70.777044
736713, 59.650546
736714, 71.183925
736715, 66.019189
736716, 64.698497
736717, 61.346279
736719, 65.798916
736720, 57.589219
736721, 86.374615
736722, 68.499836
736723, 86.383946
736724, 71.583687
736725, 57.562143
736727, 65.785379
736728, 69.597192
736729, 56.828413
736731, 65.385352
736732, 64.001467
736734, 58.287200
736735, 66.141527
736737, 71.304751
736738, 85.605000
736740, 84.132534
736745, 62.675106
736746, 64.183376
736748, 65.961182
736750, 85.739127
736751, 70.977393
736752, 62.935202
736753, 58.442500
736754, 66.299017
736755, 57.378926
736756, 63.189198
736759, 70.174148
736760, 68.743323
736763, 79.968168
736766, 63.911533
736768, 68.516218
736808, 61.898764
736809, 56.925229
736811, 54.635000
736815, 66.231065
736818, 54.620563
736820, 65.826000
736822, 62.842339
736823, 56.940000
736826, 55.230946
736827, 66.936900
736833, 61.360766
736834, 62.404555
736835, 61.585846
736837, 63.566855
736838, 61.766070
736844, 61.730403
736845, 66.916818
736846, 53.230672
736848, 61.615479
736852, 64.161921
736854, 60.228556
736855, 72.260787
736863, 66.565328
736866, 53.206363
736867, 59.189013
736868, 55.709730
736869, 63.167351
736873, 59.886776
736876, 52.731764
736877, 65.526277
736920, 59.716118
736882, 62.735619
736889, 60.104615
736894, 59.685225
736895, 55.006744
736897, 60.170522
736904, 57.944472
736905, 63.883687
736906, 57.850770
736907, 65.342879
736908, 64.350000
736909, 56.953112
736910, 61.077667
736911, 60.861759
736912, 61.991400
736913, 62.290781
736914, 60.798205
736915, 61.938857
736916, 67.283957
736917, 64.140503
736918, 65.194924
736919, 61.211181
736921, 62.343409
736922, 60.404167
736923, 62.071318
736924, 61.928091
736925, 65.259451
736926, 64.766666
737335, 60.187395
737336, 50.584028
737337, 51.038721
737338, 50.523235
737339, 52.269849
737340, 52.874823
737341, 50.609726
737342, 50.852658
737343, 50.254383
737344, 50.202533
737345, 51.019678
737346, 46.137704
737347, 50.742903
737348, 44.601600
737349, 67.989752
737350, 50.963506
737351, 50.227667
737352, 50.612941
737353, 51.563299
737354, 50.765873
737355, 46.705827
737356, 50.166986
737357, 50.586571
737358, 51.906463
737359, 51.100625
737360, 55.788941
737361, 57.592463
737362, 50.928667
737363, 50.726923
737364, 70.132142
737365, 55.297460
737366, 50.461190
737367, 50.806094
737368, 50.576712
737369, 50.506933
737370, 50.350221
737371, 60.797311
737372, 66.915585
737373, 46.861977
737374, 48.067158
737375, 48.818132
737376, 50.796301
737377, 48.241181
737378, 50.608571
737379, 50.217439
737380, 48.739179
737381, 57.076396
737382, 75.640222
737383, 50.175480
737384, 70.359832
737385, 50.207391
737386, 57.847115
737387, 49.225052
737388, 51.250278
737389, 68.846235
737390, 72.153912
737391, 66.451992
737392, 50.732468
737393, 50.933379
737394, 45.226111
737395, 68.654418
737396, 51.260513
737397, 44.847955
737398, 51.096125
737399, 46.953947
737400, 44.548077
737401, 50.548649
737402, 50.150759
737403, 62.613106
737404, 51.668961
737405, 51.842892
737406, 45.506320
737407, 51.262530
737408, 66.459880
737409, 50.303055
737410, 50.953171
737411, 51.532133
737412, 51.018182
737413, 51.023283
737414, 75.122152
737415, 73.009300
737416, 51.000000
737417, 50.447019
737418, 46.021111
737419, 58.605935
737420, 74.855085
737421, 47.885664
737422, 50.444853
737423, 50.107750
737424, 48.456908
737425, 72.952346
737426, 51.038116
737427, 43.575556
737428, 51.346696
737429, 50.181316
737430, 61.543347
737431, 51.101667
737432, 51.477222
737433, 50.621053
737434, 75.703737
737435, 50.481918
737436, 50.544478
737437, 53.198413
737438, 47.749474
737439, 50.677108
737441, 51.805634
737442, 56.209960
737443, 50.770141
737444, 50.642031
737445, 48.456154
737446, 53.149586
737447, 50.948356
737448, 51.028563
737449, 73.655189
737450, 55.486389
737451, 44.792058
737452, 50.946377
