243,736652,1,107.229981
243,736654,1,105.013846
243,736670,1,105.785509
243,736680,1,105.778674
243,736687,1,105.889017
243,736693,3,114.045438
243,736694,3,115.288215
243,736703,1,105.477455
243,736707,1,106.950217
243,736709,1,107.538658
243,736721,1,107.343191
243,736723,1,107.341524
243,736724,1,106.343688
243,736738,1,107.488524
243,736750,1,107.307388
243,736754,3,112.044568
243,737372,3,123.470568
243,737389,3,120.992253
243,737391,3,131.094180
243,737395,3,122.822745
243,737408,3,120.571725
243,737415,3,131.676552
243,737454,3,129.467500
243,738232,1,108.094701
243,738263,1,108.377458
243,738347,3,120.539962
243,740004,1,106.921905
243,740010,1,106.499089
243,740013,1,106.050705
243,740014,1,107.769812
243,740019,1,107.658389
243,740028,3,125.066825
243,740034,1,105.925058
243,740042,1,107.878075
243,740043,3,115.326783
243,740049,1,106.950514
243,740062,3,116.560891
243,740066,1,106.552508
243,740067,1,106.597844
243,740070,3,115.953163
243,740073,1,107.817734
243,740077,1,106.159276
243,740080,1,106.647669
243,740082,3,113.402695
243,740083,1,105.972127
243,740085,1,107.084531
243,740087,1,106.354200
243,740089,1,107.711727
243,740096,1,106.610142
243,740100,3,117.976146
243,740108,1,106.935474
243,740110,1,106.053060
243,742167,1,108.838398
243,742193,3,121.222284
243,763483,3,136.195004
243,770077,3,134.211985
243,770105,3,138.587606
243,785577,3,113.065847
243,786265,3,120.793020
243,786266,3,115.398706
243,786270,1,97.499161
243,786275,1,102.893653
243,786295,3,119.178120
243,801172,1,92.596701
243,801173,1,93.567540
243,801174,1,92.111079
243,801176,1,92.871851
243,801182,1,92.532408
243,801184,1,91.807818
243,803960,3,114.423969
243,803964,1,106.482862
243,805242,3,110.111944
243,805245,3,110.245511
243,805247,3,122.656409
243,805257,3,117.042464
243,806663,3,112.513320
243,806666,1,103.719969
243,809078,1,96.911605
243,814311,1,105.959004
243,814312,1,106.278329
243,815827,1,95.245290
243,815845,1,94.820901
243,820320,3,102.993923
243,820332,3,125.134437
243,820985,1,91.632445
243,820989,1,91.740779
243,820990,1,94.896667
243,820996,3,102.625663
243,821024,1,95.324744
243,821026,3,103.767328
243,821036,1,94.539641
243,821038,1,94.187332
243,822975,3,131.859471
243,823405,1,95.842884
243,826869,1,92.485232
243,826873,1,92.530920
243,826875,1,91.578248
243,826877,1,92.400895
243,826878,1,92.191140
243,826879,1,92.860564
243,826880,1,92.141704
243,826882,1,91.646354
243,827845,1,88.634646
243,827867,1,81.102763
243,827882,3,119.185545
243,827884,1,88.234879
243,829419,3,112.039657
243,829421,3,122.724050
243,830324,1,102.598552
243,830326,3,109.686718
243,830332,1,102.823811
243,831226,1,98.158155
243,831228,3,105.113722
243,831229,1,97.878923
243,831683,1,96.511461
243,831685,1,96.437993
243,832283,1,92.118468
243,832284,1,91.198387
243,832285,1,92.646680
243,832287,1,92.443610
243,832289,1,92.417133
243,832293,1,88.823961
243,832296,3,107.599291
243,832299,1,89.263553
243,832998,1,96.490039
243,834331,1,108.801781
243,834337,1,108.702940
243,835787,3,93.067065
243,835793,1,82.172133
243,835796,1,81.719537
243,842159,1,97.086598
243,842162,1,97.150203
243,842172,3,104.761416
243,842183,1,96.649035
243,842191,3,107.252515
243,842197,3,108.790141
243,842204,1,97.185502
243,842214,3,108.559853
243,842257,3,115.226936
243,844431,1,99.996246
243,852964,3,105.366336
243,852965,1,96.219234
243,852979,1,95.613318
243,853251,3,112.681081
243,853265,1,100.008650
243,853266,1,100.372948
243,859652,3,107.412088
243,859667,3,106.462339
243,865466,1,90.127181
243,865467,1,89.726252
243,867398,3,105.784794
243,875797,1,103.353956
243,881518,1,95.678652
243,881527,1,96.119754
243,881528,1,94.112955
243,881532,3,103.011934
243,881533,1,94.552485
243,881536,1,93.474441
243,881537,3,103.907849
243,881539,1,96.446348
243,881541,1,95.364196
243,881554,1,102.199335
243,881559,3,105.085886
243,881562,1,89.243204
243,881568,1,90.360397
243,881569,1,90.709834
243,881570,1,91.074278
243,881573,3,96.030036
243,923368,3,120.102334
243,923369,3,107.630301
243,923373,3,118.522191
243,923376,3,119.658956
243,924346,1,91.926086
243,924358,1,91.153348
243,924362,1,90.572921
243,924366,1,92.758548
243,924372,1,91.473790
243,924373,1,90.701380
243,924374,1,91.063700
243,924376,1,93.138874
243,924380,1,92.230084
243,924381,1,93.896528
243,924385,3,113.487940
243,966370,3,129.152143
244,246,1,106.945819
244,19532,3,115.309543
244,19661,1,102.315522
244,31241,1,106.550568
244,39239,1,101.346292
244,39242,1,89.776104
244,39245,1,100.532459
244,50362,3,126.246021
244,50371,1,112.405785
244,50374,1,113.474446
244,50382,1,113.389508
244,50388,1,112.788089
244,50391,1,113.312186
244,50393,1,112.852892
244,50396,1,113.598335
244,50398,1,113.007740
244,50480,1,112.450584
244,50482,1,112.367883
244,50718,1,112.640737
244,50720,3,125.651188
244,50897,1,111.694720
244,50905,3,127.898457
244,50992,1,111.509063
244,51023,1,111.910381
244,51030,3,128.968904
244,51032,3,122.908347
244,51037,3,126.347987
244,51306,3,116.621893
244,51312,3,120.979622
244,51320,1,110.488839
244,51338,3,121.546698
244,51749,3,130.911163
244,53145,1,109.029806
244,53398,3,119.767880
244,53435,1,104.491401
244,53454,3,115.254406
244,53628,1,102.938487
244,53784,1,102.774442
244,53913,1,105.411476
244,54905,3,125.835948
244,55103,3,117.026403
244,55144,1,101.117460
244,55623,1,96.106472
244,55624,3,116.081044
244,55770,1,90.448350
244,56107,1,103.993574
244,56110,1,103.572019
244,56113,1,103.777483
244,58731,1,105.787148
244,59033,1,110.120410
244,59771,1,103.054318
244,59772,1,104.834430
244,59774,1,103.463242
244,59789,1,102.106260
244,59791,3,119.213723
244,59795,1,103.592029
244,61256,1,102.642330
244,61269,3,110.984824
244,61274,3,116.315750
244,61278,1,102.009299
244,61287,1,100.255002
244,61295,3,112.202367
244,61307,1,105.308929
244,61312,1,105.082702
244,61683,1,105.647486
244,61689,1,105.594750
244,61690,1,106.227244
244,61693,1,105.785389
244,61700,1,105.428593
244,61701,3,118.988861
244,62261,1,107.278500
244,62270,1,108.309533
244,62570,1,111.324914
244,62572,1,111.224271
244,62584,1,109.658232
244,62590,1,110.719444
244,101207,3,129.669636
244,124785,3,124.954524
244,124788,1,109.408757
244,124877,1,107.013901
244,124881,1,106.799551
244,124921,3,128.164728
244,124929,3,129.540321
244,148305,1,104.967688
244,158503,1,106.093125
244,158563,1,108.181342
244,158565,1,105.519179
244,159285,3,125.831133
244,159293,1,108.398407
244,159294,3,115.167311
244,161867,3,125.499625
244,207770,1,106.518465
244,243784,1,92.787518
244,268838,3,132.663707
244,271199,1,107.686689
244,280093,1,106.156041
244,295158,1,109.518961
244,295162,1,108.940824
244,295165,3,116.247813
244,295174,3,118.911056
244,295176,3,129.294921
244,295249,3,115.113810
244,295272,1,106.506100
244,314584,1,106.080911
244,362863,1,111.337435
244,379920,1,107.681096
244,379921,1,110.550427
244,379957,1,97.430425
244,379967,1,99.294364
244,380641,3,123.980667
244,380652,1,107.191499
244,380756,3,128.817796
244,380769,1,106.186039
244,380940,3,115.832651
244,381015,1,103.934438
244,381089,3,114.986699
244,381521,1,105.427759
244,381529,1,99.876333
244,381530,1,104.634835
244,381532,1,110.773357
244,381533,3,124.365693
244,381534,3,108.435478
244,381590,1,102.242364
244,381592,1,105.159186
244,381596,3,118.334045
244,381602,1,102.894489
244,381603,1,102.580135
244,381604,1,102.525536
244,381607,1,104.502491
244,381609,1,104.629822
244,381617,1,101.878150
244,381619,1,105.085941
244,381989,1,104.844534
244,381997,3,108.121378
244,382004,1,101.688097
244,382015,3,112.213800
244,382203,1,108.600071
244,382239,3,129.210232
244,382446,1,90.987134
244,382447,1,97.777988
244,382458,1,100.962558
244,382459,1,97.804459
244,382465,3,108.984182
244,382466,1,95.720167
244,382469,1,91.658729
244,382470,1,101.328157
244,382472,1,97.971972
244,382473,1,97.070432
244,382477,1,97.808533
244,382483,1,90.398243
244,382485,3,114.441686
244,382486,1,103.416257
244,382488,1,108.606326
244,382491,1,103.421645
244,382492,1,100.621107
244,382494,1,103.441251
244,382589,1,91.495966
244,382596,1,92.213226
244,382597,1,89.966325
244,382598,1,84.225979
244,382599,1,88.930739
244,382600,1,90.152992
244,382624,1,93.581581
244,382625,1,96.512174
244,382626,1,95.945189
244,382627,1,93.103821
244,382630,3,101.692384
244,382632,1,96.194519
244,382639,1,97.010950
244,382642,1,94.177624
244,382643,1,92.328927
244,382646,3,104.111578
244,382649,1,96.599415
244,382650,3,105.887091
244,382678,1,97.153905
244,382684,3,111.208404
244,382685,1,98.890571
244,382693,1,101.523287
244,382694,1,99.688062
244,382695,1,100.018644
244,382697,1,100.237289
244,382698,1,96.986464
244,382768,1,104.703516
244,382945,3,105.908988
244,382953,3,113.308792
244,382955,1,98.652919
244,382958,1,103.296426
244,382960,3,119.347282
244,383104,1,83.332880
244,383112,3,111.080203
244,383118,3,125.556881
244,383133,1,104.088625
244,411512,3,133.444063
244,411516,1,111.802883
244,429851,1,96.048475
244,430886,3,123.165439
244,431500,1,110.335299
244,431503,1,104.905393
244,473845,3,108.299429
244,499975,1,113.366908
244,499979,1,113.322447
244,529736,1,102.184901
244,539246,1,111.050787
244,546786,1,106.475131
244,546787,1,106.258609
244,546791,1,105.809726
244,546799,1,106.234532
244,546800,1,106.405370
244,546802,3,112.551842
244,546804,3,123.440049
244,546807,1,105.583454
244,546808,3,122.539010
244,549238,1,105.021681
244,549240,1,103.748769
244,549242,3,113.490652
244,549247,1,101.685083
244,549248,1,103.898482
244,549250,1,103.250835
244,549747,1,105.751655
244,565186,1,112.066364
244,565194,3,129.484449
244,570443,1,102.278998
244,570444,1,102.536112
244,570445,1,102.715078
244,570447,1,102.893854
244,570449,1,102.603851
244,574599,3,127.641349
244,574603,3,130.301167
244,574619,1,107.885471
244,574621,3,115.354503
244,574645,1,108.389165
244,574702,3,117.567080
244,574716,1,106.488218
244,574748,1,107.801167
244,574759,3,127.724365
244,574786,1,107.768639
244,574788,1,108.788763
244,574800,1,108.774704
244,574801,1,109.003180
244,625805,3,109.547376
244,626918,1,103.781739
244,626920,3,111.993930
244,626921,1,104.197966
244,626922,1,103.920019
244,626936,1,103.292972
244,626960,1,105.255204
244,627244,3,132.319243
244,627245,3,129.650851
244,627274,1,109.336952
244,627275,3,120.778264
244,627278,1,109.521592
244,627280,1,109.670221
244,627821,3,128.153193
244,628747,3,118.192612
244,628763,1,110.200260
244,629241,1,114.439890
244,629263,3,133.008570
244,629779,1,101.844732
244,629781,1,102.029430
244,629786,1,103.848480
244,629788,1,101.957802
244,629789,1,105.826678
244,629790,3,123.316185
244,629792,3,112.957736
244,629805,1,95.205745
244,630224,1,111.026780
244,630226,3,134.540048
244,630229,1,111.310035
244,630539,3,132.105682
244,631020,1,113.137945
244,641304,3,118.850525
244,669065,1,111.409759
244,671779,1,103.266955
244,672583,3,118.622458
244,672592,3,135.518280
244,672611,1,111.285674
244,672656,1,111.172166
244,672677,1,112.536550
244,673245,1,112.820032
244,673260,3,118.793350
244,673269,1,112.686303
244,673288,1,113.703331
244,673327,1,112.616486
244,673860,3,118.811873
244,673863,3,118.299086
244,673864,1,111.846684
244,673871,1,109.959463
244,673877,3,121.005363
244,673884,1,110.868588
244,673887,1,109.798207
244,673888,1,112.109910
244,673904,1,109.586379
244,673908,1,111.736572
244,673911,1,109.482615
244,676710,3,119.563318
244,676712,3,118.871021
244,676721,1,110.870761
244,676761,1,114.329261
244,677553,1,104.092756
244,678053,1,111.967594
244,679286,3,121.161952
244,679292,3,127.924624
244,679299,1,113.005196
244,679302,3,125.010943
244,679332,1,112.777669
244,679790,3,120.910939
244,679791,1,112.636973
244,679796,1,112.651313
244,679799,1,111.860110
244,679802,1,112.613027
244,679805,3,118.648008
244,679810,3,130.039757
244,679813,1,112.159057
244,681085,1,108.803091
244,681087,3,118.303192
244,681136,3,118.283775
244,681137,1,108.694218
244,683867,1,113.467057
244,686083,3,118.038153
244,686087,3,124.247021
244,686129,3,119.041505
244,686134,3,124.078794
244,686161,3,132.753631
244,686162,1,109.407268
244,686164,1,109.512596
244,686166,1,109.337314
244,686169,3,125.000437
244,686563,1,98.356911
244,686567,1,99.675982
244,686569,1,99.595919
244,686574,1,99.105703
244,686580,1,99.811581
244,686581,1,99.478064
244,686584,1,100.179962
244,686586,1,99.657799
244,686589,1,99.609632
244,686601,1,99.503537
244,686614,1,99.180494
244,686622,1,100.174164
244,687792,3,111.943037
244,688358,3,113.181100
244,688366,1,103.960326
244,688367,3,110.105062
244,688438,3,119.719988
244,688442,3,118.884543
244,689758,1,86.841657
244,689759,1,84.193762
244,689761,1,86.045049
244,689764,1,88.392282
244,689771,1,85.171883
244,689772,1,90.241173
244,689774,1,89.335122
244,689775,1,81.716929
244,689776,1,88.798567
244,689779,1,89.660891
244,689780,1,88.675023
244,689783,1,87.913892
244,689785,1,82.581352
244,689786,1,84.748980
244,689794,1,88.233102
244,690530,3,127.255489
244,690545,3,120.967223
244,690552,3,125.568973
244,690571,1,112.049938
244,690574,1,112.012103
244,690581,3,123.948017
244,690587,3,120.129738
244,691461,3,121.946888
244,691462,3,122.779630
244,691466,1,110.633208
244,691468,1,110.570791
244,696265,3,130.643727
244,696267,3,128.492218
244,696800,3,137.070491
244,697161,1,110.794354
244,697169,3,119.555630
244,697314,3,131.366014
244,697324,1,111.669096
244,697329,3,129.877158
244,697346,3,128.904204
244,697937,1,111.647639
244,704043,3,128.141070
244,704074,3,124.083143
244,706225,1,103.828658
244,706230,1,105.748515
244,706239,1,105.548712
244,706245,1,105.079361
244,706251,1,106.048197
244,706255,1,103.617903
244,706257,3,122.520400
244,706271,1,105.212315
244,706278,1,104.645676
244,706288,1,106.303674
244,706302,1,105.407426
244,706306,1,106.096693
244,706314,3,113.137246
244,706332,1,104.787321
244,706339,1,106.091273
244,706808,1,106.356221
244,706855,3,130.692490
244,706871,3,115.220725
244,706921,1,106.627026
244,707025,3,131.032012
244,707029,1,113.136008
244,707092,1,112.790098
244,707130,1,113.305021
244,707155,3,122.490794
244,707170,3,128.531867
244,707359,1,101.844414
244,712629,3,125.017668
244,712631,3,133.653372
244,712635,3,130.519427
244,712647,3,119.723310
244,712649,1,113.913589
244,712653,1,113.462773
244,722332,1,115.490690
244,726334,1,110.146062
244,726336,3,132.887895
244,734754,3,120.933962
244,734759,1,113.105481
244,734794,1,113.004103
244,734812,3,120.025625
244,734823,1,113.137435
244,734868,1,113.080135
244,734887,1,113.029742
244,736129,3,134.076762
244,736827,1,111.186792
244,736845,3,135.548136
244,736863,3,121.862853
244,737408,1,115.467367
244,737536,3,124.077135
244,737542,3,134.114105
244,737551,3,124.242304
244,737555,3,135.443422
244,737574,3,134.999416
244,737602,3,126.166360
244,737611,3,131.253488
244,739493,3,118.107799
244,739532,3,127.587339
244,739556,3,124.611736
244,740127,3,131.767623
244,740152,3,119.597420
244,740356,1,113.310407
244,740357,1,113.559555
244,740361,1,113.628631
244,740393,3,125.302212
244,740399,3,135.026198
244,740405,1,114.435475
244,740432,3,134.319348
244,740472,3,122.504156
244,740487,3,122.340782
244,740893,3,117.953382
244,740901,3,128.783359
244,740908,1,109.034037
244,740909,3,117.962112
244,740914,3,118.148512
244,740924,3,125.746694
244,740925,3,115.163223
244,740941,3,119.359416
244,740949,3,130.675025
244,740975,3,127.010685
244,740976,3,118.807125
244,740983,3,117.977135
244,740990,1,109.152040
244,740992,3,125.981156
244,740995,3,137.719231
244,741026,3,132.906450
244,743205,1,110.854431
244,743211,1,110.909368
244,743212,1,110.966016
244,745433,1,109.897834
244,745434,3,117.856926
244,745451,3,117.721093
244,745459,1,109.165157
244,745461,1,109.066748
244,745463,1,108.515570
244,745464,1,111.089873
244,745472,3,118.091771
244,745476,3,133.859563
244,745492,1,111.043513
244,745501,1,109.510885
244,745520,1,110.928002
244,746860,3,131.617203
244,754061,1,113.891889
244,754116,1,113.898439
244,761412,1,112.120376
244,761415,1,111.940316
244,761426,1,112.458101
244,761431,1,111.889007
244,762481,3,125.821748
244,762484,3,120.725311
244,762485,3,120.513363
244,762487,3,132.063279
244,762493,3,129.572585
244,762506,3,132.904099
244,762513,1,110.342764
244,763479,1,110.712161
244,763482,3,127.703287
244,763483,1,109.847699
244,763486,1,109.341036
244,763490,3,130.690678
244,763493,3,130.544740
244,763502,3,133.595985
244,763506,1,109.723357
244,763507,3,116.861457
244,763510,1,110.339267
244,763512,3,120.652960
244,763515,3,125.633575
244,763725,3,136.421314
244,764246,3,111.448460
244,764521,3,120.985472
244,766988,3,129.114564
244,766976,1,112.517321
244,766991,3,129.553568
244,766994,3,134.180856
244,766999,1,112.520825
244,767001,1,112.516728
244,767016,3,121.683822
244,767025,1,112.528533
244,767030,1,112.446180
244,767044,1,112.126952
244,767047,1,113.027060
244,767049,3,130.971520
244,767582,1,112.259373
244,767602,1,112.049154
244,767604,1,112.063118
244,767621,1,111.809040
244,767633,1,112.052250
244,767641,1,111.846850
244,768237,3,119.240144
244,768254,1,111.221281
244,768256,3,130.614685
244,768258,3,121.783518
244,768263,1,111.687611
244,768266,1,111.847015
244,768270,1,111.512380
244,768273,3,123.728251
244,768276,3,125.890626
244,768843,3,128.612565
244,769551,3,129.858832
244,769568,3,138.434757
244,769577,1,113.401052
244,769603,3,134.260114
244,769606,3,124.165270
244,769613,3,136.391456
244,770077,1,110.429748
244,770081,3,117.914189
244,770094,3,118.344222
244,770102,1,110.124370
244,770105,3,127.930614
244,770125,3,117.972098
244,770137,1,109.425062
244,770140,3,128.422706
244,770812,3,134.936553
244,770813,1,110.637790
244,770814,3,119.364383
244,770825,3,119.346073
244,770832,3,133.198092
244,770874,1,112.581529
244,770909,3,120.637413
244,770912,1,114.107371
244,770916,1,114.085616
244,770917,1,114.242531
244,770922,1,112.060018
244,770929,1,114.511037
244,770933,1,114.349078
244,770944,3,133.467071
244,770948,1,114.074527
244,770955,3,128.537333
244,770964,3,131.617549
244,770974,3,133.681634
244,770975,1,112.048637
244,770976,1,112.411940
244,770978,1,113.074740
244,770979,3,132.169249
244,770986,1,114.174502
244,772456,3,122.450307
244,772470,1,113.631449
244,772489,1,114.053265
244,772501,3,134.335045
244,772506,1,113.513659
244,778109,3,130.019814
244,778112,1,110.865532
244,778130,3,121.276045
244,778146,3,125.555186
244,778148,1,110.814636
244,778153,1,111.788609
244,778163,1,112.161703
244,779361,1,110.356925
244,779362,1,110.381418
244,779367,1,110.712220
244,779405,1,104.548178
244,779482,1,104.104533
244,779489,1,104.485473
244,779495,3,125.822671
244,779500,1,105.646977
244,779506,1,104.319813
244,779510,3,128.933472
244,779515,1,106.027416
244,779524,3,117.109885
244,779526,1,105.386699
244,779533,1,103.966188
244,779536,1,104.626862
244,779542,1,105.843439
244,779567,3,122.230947
244,779570,3,127.604484
244,779574,1,106.399545
244,779577,3,117.611148
244,779586,1,105.894446
244,779798,3,117.291319
244,779815,1,108.233409
244,785619,1,98.583974
244,785621,3,115.257169
244,785623,1,98.987388
244,785626,1,98.306924
244,785635,1,99.218993
244,785640,3,105.878760
244,785642,1,98.826924
244,785655,1,110.031167
244,785656,3,116.768099
244,785668,1,111.176671
244,785669,3,131.336023
244,785671,3,119.900420
244,785674,1,111.353573
244,785675,1,111.088366
244,785676,1,109.728637
244,785684,1,111.082576
244,785689,1,111.800194
244,785696,3,119.557695
244,785700,3,131.637438
244,786162,3,132.482684
244,786167,1,113.435015
244,786169,3,132.880875
244,786172,3,132.161677
244,786174,1,113.241155
244,786185,3,125.192091
244,786189,3,119.653991
244,786199,3,126.746685
244,786213,3,125.041590
244,786215,1,112.981022
244,786217,1,113.842005
244,786224,3,125.699160
244,786225,1,112.836149
244,786229,3,122.366839
244,786265,1,103.712073
244,786266,1,104.454226
244,786267,1,103.499118
244,786268,1,103.694038
244,786269,3,109.625794
244,786271,1,103.262196
244,786273,1,103.972338
244,786275,1,103.261638
244,786277,1,103.483250
244,786278,1,104.089964
244,786280,3,115.876869
244,786281,1,103.650903
244,786286,1,104.363106
244,786296,1,103.948179
244,786542,1,109.548951
244,786543,1,109.585402
244,786819,3,132.885068
244,786825,3,123.783061
244,786837,3,117.758366
244,787044,3,122.261792
244,787086,1,112.129433
244,787117,3,131.568909
244,788196,3,132.853360
244,788227,1,112.253526
244,788232,1,112.117177
244,788244,1,111.363020
244,789958,1,111.608955
244,789975,1,111.939297
244,789991,3,122.795004
244,790000,1,109.959252
244,790002,3,122.093760
244,790011,3,121.924489
244,790012,1,111.408429
244,790015,1,111.507503
244,790961,3,114.605175
244,790973,3,128.039622
244,790978,3,118.255851
244,790991,1,107.616360
244,790995,1,109.960701
244,790999,3,119.917516
244,791000,3,116.027647
244,791002,1,109.932379
244,791009,1,109.975897
244,791010,3,116.233992
244,791011,1,110.278209
244,791012,3,129.487705
244,791015,1,109.802528
244,791628,3,118.379913
244,791634,3,123.126804
244,791638,1,110.577165
244,791653,1,110.666519
244,791654,1,110.886447
244,791655,3,122.938368
244,791656,1,110.088899
244,791676,3,120.960067
244,791683,1,110.728107
244,791690,3,130.835098
244,791691,3,133.501489
244,791699,1,110.448776
244,791703,1,110.486509
244,792429,1,108.684886
244,792432,1,108.565089
244,792437,1,109.143113
244,792441,1,109.763949
244,792443,1,110.530096
244,792444,3,119.252719
244,792450,1,108.491423
244,792454,3,127.886523
244,792461,3,121.282930
244,792475,1,109.578215
244,792480,1,108.603437
244,792482,1,108.598588
244,792486,1,108.840073
244,792487,1,108.491598
244,792491,1,109.831235
244,792494,3,125.021609
244,792496,1,108.808055
244,792503,3,118.559357
244,792504,3,121.606298
244,792506,3,118.241802
244,792518,1,108.570753
244,792530,1,109.646080
244,792846,1,110.495611
244,792852,3,127.753044
244,792854,3,127.144960
244,792860,1,109.819817
244,792863,3,121.204566
244,792874,1,110.574464
244,792908,3,126.466742
244,792909,1,110.371025
244,792911,3,130.214073
244,792924,1,109.980197
244,792927,1,108.540522
244,792938,3,123.059380
244,792939,1,109.598138
244,792943,1,108.725439
244,792951,3,116.098594
244,792953,1,108.628833
244,792954,1,108.536113
244,792960,1,108.936665
244,792963,1,109.685779
244,793520,3,124.721141
244,793523,3,115.510521
244,793527,1,103.308432
244,793528,1,102.850951
244,793531,1,103.294986
244,794095,1,106.376053
244,794099,1,106.274736
244,794102,1,105.734123
244,794106,1,106.017660
244,794113,1,105.748342
244,794114,1,106.514653
244,794115,1,105.820504
244,794116,1,106.751378
244,794119,3,117.120405
244,794123,1,106.664025
244,794125,1,105.859095
244,794127,1,106.080215
244,794449,3,129.962107
244,794451,1,109.765274
244,794458,3,117.953074
244,794462,3,124.793719
244,794465,1,108.672742
244,794474,3,129.520842
244,794485,3,116.609737
244,794486,1,108.464567
244,794502,1,109.438990
244,794534,3,119.149916
244,795243,1,104.760262
244,795244,3,122.244896
244,795261,3,123.223853
244,795263,3,122.850815
244,795267,1,107.342559
244,795280,3,119.376333
244,795305,3,113.655851
244,795313,3,124.169279
244,795320,3,119.013179
244,796087,3,130.952118
244,796095,1,109.523046
244,796102,1,108.284359
244,796103,1,108.659541
244,796109,1,106.507620
244,796117,1,109.153559
244,796119,1,108.807928
244,796122,1,109.248049
244,796125,3,124.919624
244,796131,1,108.459450
244,796132,1,107.959087
244,796136,3,122.700353
244,796145,1,108.337524
244,796153,3,131.698079
244,796169,3,121.104479
244,796170,3,129.472144
244,796741,3,125.555231
244,796749,1,107.232652
244,796753,3,127.849673
244,797263,1,105.942813
244,797264,1,106.436040
244,797271,1,105.951454
244,797308,1,107.819876
244,797275,3,116.138837
244,797283,3,113.746467
244,797291,1,106.145719
244,797295,3,116.430720
244,797296,1,106.272990
244,797298,1,105.771879
244,797304,1,106.567178
244,797315,3,113.852997
244,797320,1,107.594852
244,797326,3,118.715044
244,797329,3,116.082030
244,797330,3,117.059435
244,797331,1,107.428819
244,797332,3,116.084868
244,797559,1,108.838736
244,797567,1,107.409567
244,797582,3,123.784152
244,797585,3,125.053146
244,797591,1,107.350925
244,797599,1,107.218857
244,797603,1,108.281568
244,797609,1,108.271203
244,798900,1,108.462792
244,798902,3,119.990214
244,798903,1,108.094534
244,798905,3,128.357029
244,798910,3,115.113880
244,798918,3,118.495297
244,798922,3,116.458055
244,798930,3,116.366839
244,798936,1,102.376711
244,798953,1,102.450499
244,798970,1,102.065177
244,798986,3,114.281037
244,799014,1,99.246878
244,799708,1,107.472410
244,799714,1,106.678158
244,799717,3,117.502282
244,799727,1,108.259241
244,799728,1,108.030534
244,799732,1,107.085836
244,799738,3,119.732250
244,799739,1,108.340503
244,799742,3,119.664685
244,799751,1,106.943452
244,799765,3,123.186451
244,799771,3,120.476217
244,799779,3,123.200330
244,799780,3,117.055061
244,799782,3,115.155780
244,800514,1,92.300595
244,800515,1,91.732053
244,800516,1,92.072891
244,800518,1,92.452474
244,800520,3,102.653750
