78395,4.845962,45.761952
78335,4.846486,45.763123
81713,4.845031,45.767734
81766,4.849456,45.767521
81593,4.847279,45.767993
78618,4.844661,45.761720
81770,4.847762,45.767488
81622,4.847798,45.767312
81752,4.847389,45.765582
81510,4.844612,45.763797
82167,4.852268,45.767022
82400,4.852448,45.764874
81359,4.843683,45.767710
78376,4.849343,45.763008
82519,4.851303,45.767683
81499,4.844455,45.764660
81554,4.845401,45.764771
81324,4.842904,45.767287
81568,4.845627,45.767663
78682,4.841613,45.762076
81712,4.848543,45.764322
81579,4.845987,45.767039
81658,4.847320,45.765002
78262,4.843916,45.761972
81542,4.846832,45.763771
78297,4.843471,45.763409
78368,4.846565,45.761956
81883,4.846598,45.767406
81710,4.850019,45.766935
81860,4.844854,45.767430
81652,4.844976,45.766938
82073,4.851843,45.767826
78425,4.850875,45.761812
81871,4.847635,45.768122
78312,4.846243,45.763235
81475,4.843288,45.764367
81428,4.843496,45.764563
81870,4.845940,45.767285
78398,4.847118,45.762436
81834,4.847456,45.766939
81384,4.842060,45.767431
88599,4.851054,45.762892
78374,4.847944,45.763260
81684,4.849475,45.765676
81949,4.853028,45.764190
78622,4.843898,45.761679
81478,4.843743,45.768139
78279,4.842454,45.762311
81805,4.845596,45.764777
81615,4.849870,45.765625
81644,4.849266,45.763792
78313,4.846692,45.763280
81347,4.842536,45.763720
78309,4.842256,45.763463
81699,4.849510,45.765560
78626,4.842682,45.761644
82009,4.852478,45.767903
81625,4.844786,45.767052
81412,4.842536,45.766988
81394,4.843105,45.766081
82623,4.851709,45.767681
82253,4.852774,45.763927
81561,4.850648,45.766064
78433,4.849238,45.761319
78276,4.843772,45.763160
78382,4.846890,45.762407
78287,4.842878,45.762810
81800,4.847422,45.765426
81414,4.842044,45.765587
78443,4.849257,45.761528
78377,4.847770,45.762651
81333,4.843958,45.765434
78315,4.847275,45.763330
81409,4.843785,45.766590
81457,4.841906,45.765294
81864,4.845911,45.766618
78431,4.849796,45.761365
82103,4.851355,45.765840
81587,4.847543,45.764373
89913,4.850541,45.762862
81381,4.842352,45.764938
81464,4.843319,45.767700
3702683,4.851005,45.763331
81451,4.842952,45.764955
78372,4.846387,45.762683
81392,4.843337,45.764100
