1012287,4.821923,45.773683
1639376,4.796309,45.756111
1551790,4.825904,45.758485
3872991,4.869329,45.763926
2132553,4.864983,45.749841
1011739,4.830697,45.771309
96274,4.862899,45.744489
1011547,4.826697,45.773716
79143,4.856604,45.756900
1627560,4.798989,45.768744
1647729,4.826359,45.767177
1551607,4.822177,45.757344
23558,4.831975,45.744495
1179256,4.826755,45.775983
82375,4.855501,45.769184
1643901,4.817561,45.760287
79636,4.843307,45.756711
1569915,4.811935,45.753364
1471174,4.834912,45.779908
986230,4.824519,45.768606
89152,4.870353,45.748851
1624395,4.801344,45.779148
1469381,4.798307,45.749797
93862,4.861701,45.748427
1998667,4.820952,45.744565
260156,4.856886,45.749707
82183,4.855357,45.766484
80377,4.845414,45.773142
1623921,4.804268,45.778625
951346,4.832227,45.759122
1644422,4.811895,45.761490
1043146,4.829974,45.772651
84748,4.867423,45.755625
1633694,4.811253,45.759132
81491,4.843090,45.766781
82229,4.853345,45.769215
80604,4.845439,45.775452
92887,4.869143,45.744591
258694,4.843253,45.748863
1647850,4.823325,45.767176
80134,4.852596,45.753167
83091,4.867638,45.765884
1647931,4.824747,45.763161
82678,4.857815,45.766034
88957,4.867222,45.763207
1043468,4.835331,45.774056
83443,4.866353,45.759913
259113,4.850279,45.752120
80642,4.843707,45.773496
1627029,4.803911,45.768703
1624893,4.801314,45.778424
1060167,4.828247,45.775580
3451777,4.832015,45.744720
24783,4.834578,45.746214
1043287,4.833008,45.773746
1472233,4.837843,45.780436
81296,4.843542,45.766352
1633546,4.810209,45.759215
1627315,4.800354,45.765979
1627073,4.805031,45.774807
1279700,4.838881,45.782408
983991,4.867176,45.768102
39506,4.842025,45.755056
984258,4.869806,45.766211
1627487,4.802982,45.773931
1335969,4.834567,45.778761
1628356,4.815914,45.766617
1108707,4.821366,45.779236
1628524,4.814418,45.766947
1644848,4.798436,45.757681
951360,4.831764,45.759065
1624580,4.802827,45.781748
80001,4.849475,45.755455
1551899,4.825795,45.758148
1000449,4.869679,45.774884
82179,4.855911,45.764812
1569971,4.810118,45.752444
1624606,4.801647,45.775946
1335994,4.833910,45.779052
1335642,4.831524,45.780336
1644417,4.810618,45.757583
1623930,4.801728,45.776063
86898,4.869177,45.753468
1065464,4.830332,45.774506
39419,4.841212,45.753727
80352,4.846251,45.775531
82230,4.852181,45.765992
951387,4.831274,45.759084
79108,4.857330,45.751687
949766,4.828071,45.753522
1624545,4.799196,45.776668
1043165,4.829807,45.772308
950003,4.827760,45.756655
1224984,4.833963,45.776637
1338200,4.832840,45.780426
89057,4.868672,45.759221
1469935,4.806203,45.750219
1066099,4.820038,45.778267
985402,4.832498,45.766718
80894,4.854836,45.770413
1011238,4.820541,45.770932
1638481,4.797328,45.756774
1638892,4.797636,45.762689
1335924,4.834298,45.778977
985216,4.866898,45.772295
1628538,4.819026,45.766174
985139,4.864899,45.772049
1469467,4.807164,45.747805
1644592,4.803452,45.757649
1011354,4.825385,45.769916
951061,4.834039,45.758322
1627687,4.802548,45.775239
258897,4.845432,45.749572
950645,4.831581,45.756406
33298,4.838738,45.752384
1060784,4.818473,45.772568
91066,4.863605,45.745529
1011392,4.824182,45.772067
80677,4.848884,45.770696
951813,4.836127,45.762822
1212880,4.829925,45.779437
950348,4.831996,45.752144
79866,4.845683,45.755940
80470,4.845516,45.773359
1628069,4.805581,45.773500
3872877,4.809123,45.753393
996952,4.860078,45.777771
1624915,4.798105,45.777063
1570802,4.807917,45.755568
81741,4.847480,45.764038
82789,4.858024,45.764767
968521,4.832628,45.764814
259520,4.841169,45.749906
90628,4.869596,45.755099
79283,4.858214,45.772972
1570199,4.802400,45.753235
259961,4.842911,45.754142
85613,4.869095,45.748568
1551753,4.824385,45.757357
79402,4.851654,45.758477
950276,4.829257,45.751698
1022174,4.823762,45.774858
260398,4.852747,45.749299
86312,4.859188,45.762099
1009648,4.827744,45.774804
81318,4.843179,45.768346
1627768,4.801464,45.774163
33789,4.840399,45.752606
1633639,4.809214,45.760735
950740,4.835377,45.757337
949527,4.869643,45.770669
1626387,4.799210,45.764414
19419,4.863577,45.774571
1166490,4.827355,45.781087
949595,4.826110,45.750960
1108672,4.824570,45.777134
1633469,4.808006,45.762266
1626827,4.797371,45.773825
23563,4.834325,45.744643
1627662,4.802265,45.771239
87902,4.866871,45.748297
984990,4.864225,45.769779
983710,4.868281,45.768214
1077099,4.821253,45.775255
1633587,4.807797,45.760804
80074,4.841810,45.756647
1570373,4.797355,45.751782
80114,4.859402,45.758009
1011496,4.827277,45.770382
1627950,4.807676,45.774446
81830,4.849708,45.769064
79730,4.848233,45.756105
78535,4.848752,45.760256
985604,4.836790,45.770225
1011525,4.826683,45.770557
1647874,4.827178,45.766488
1638849,4.795499,45.755370
88510,4.868838,45.754963
3362469,4.819868,45.758669
1626535,4.798404,45.764712
985708,4.834676,45.768781
1644268,4.803938,45.756990
1627344,4.803351,45.771912
1011389,4.822016,45.772949
79034,4.857821,45.755157
90365,4.864554,45.763464
258705,4.847556,45.753147
13269,4.813504,45.755496
259847,4.846748,45.752675
985512,4.835187,45.768074
1644408,4.812204,45.757401
1378740,4.835551,45.776951
260421,4.843017,45.750566
87997,4.868635,45.755776
1469594,4.808196,45.748955
81173,4.844368,45.769366
1011058,4.815076,45.769914
950456,4.829970,45.753493
1644169,4.820222,45.760881
1197601,4.830712,45.776520
27352,4.840160,45.749813
3683658,4.865107,45.750299
90553,4.868514,45.758039
81740,4.846221,45.765223
985460,4.828716,45.767824
1570838,4.801195,45.754483
1066149,4.818104,45.776432
996807,4.861725,45.777203
1638768,4.798141,45.756940
983578,4.867731,45.767750
1043362,4.837593,45.772279
81796,4.847449,45.766429
949847,4.827572,45.754989
1539998,4.816923,45.752284
82826,4.859722,45.765570
1628420,4.809688,45.767201
1647968,4.822661,45.766346
259878,4.845713,45.749944
1551698,4.823481,45.756586
81481,4.842344,45.766146
80476,4.843286,45.772878
