1006498,4.895576,45.761158
995936,4.885799,45.773493
992915,4.891894,45.759815
3876471,4.938092,45.690349
95509,4.871597,45.731843
987166,4.879429,45.770152
1005124,4.902766,45.754440
970150,4.948052,45.699059
976130,4.962268,45.732742
474182,4.820719,45.707982
1418321,4.912941,45.770803
877044,4.882492,45.694490
950569,4.832823,45.754091
95675,4.881428,45.738303
986306,4.880138,45.761023
712710,4.911449,45.686983
658278,4.807845,45.718947
1450631,4.961749,45.769929
292949,4.795551,45.690524
951426,4.832331,45.760889
1617170,4.909672,45.736807
291301,4.801436,45.694712
33803,4.840271,45.752225
1000184,4.874576,45.782379
288338,4.804000,45.685860
1570065,4.804378,45.751150
1471821,4.837374,45.781612
1617625,4.914010,45.737401
1469950,4.803835,45.740524
3405270,4.899150,45.779438
1429536,4.919194,45.777888
993064,4.891466,45.754448
986347,4.878341,45.755989
867667,4.898974,45.694706
1624984,4.807618,45.775531
950501,4.833304,45.753110
81820,4.846550,45.768635
987103,4.882101,45.757659
92380,4.867150,45.735857
1447693,4.938556,45.769830
1418243,4.920583,45.770483
1639469,4.795521,45.760696
992718,4.891858,45.757024
90031,4.888898,45.743955
963785,4.915697,45.718698
658929,4.799677,45.710685
1418420,4.917159,45.771326
1615855,4.890182,45.725804
1011699,4.828067,45.773263
879376,4.883933,45.694708
978948,4.971024,45.740762
1467801,4.802193,45.724741
1060175,4.828479,45.775323
967003,4.931283,45.701836
3099415,4.938710,45.706683
978629,4.971466,45.740731
965631,4.942372,45.699895
1440956,4.955314,45.765824
1644213,4.798630,45.756759
1436385,4.934140,45.745102
656808,4.801572,45.711055
881097,4.860856,45.727088
869131,4.903700,45.695407
259481,4.848759,45.749203
971351,4.960884,45.700167
85403,4.882021,45.754363
1419041,4.910970,45.772297
967671,4.948281,45.683648
867598,4.891114,45.691652
1225081,4.832607,45.776618
1439467,4.945124,45.761034
88956,4.866255,45.757458
83289,4.858636,45.769888
878473,4.883306,45.700810
1440306,4.957483,45.761961
1007821,4.914340,45.753499
1621131,4.922250,45.738242
962594,4.928154,45.698748
90366,4.868186,45.749658
987487,4.881094,45.766812
1447886,4.945052,45.773381
3624289,4.819425,45.740631
1551873,4.823916,45.758390
2724102,4.819557,45.759916
976025,4.966253,45.735154
876200,4.861137,45.692807
745426,4.801006,45.714488
86776,4.880011,45.753390
962530,4.925251,45.700062
91874,4.883237,45.740136
1432033,4.927979,45.767500
867069,4.891477,45.700783
1627649,4.803779,45.772716
985821,4.832735,45.769802
963984,4.922068,45.702990
1007878,4.914225,45.751761
1418483,4.909168,45.770987
869342,4.892188,45.719244
1002600,4.890076,45.776331
294204,4.807494,45.697955
967640,4.936671,45.704597
1436033,4.936714,45.756180
1467352,4.798717,45.726115
984090,4.871577,45.764049
2949954,4.921442,45.726586
471833,4.817457,45.705552
87695,4.872039,45.747714
1439997,4.965884,45.760316
830585,4.863248,45.708617
1002692,4.892388,45.773768
1452094,4.971002,45.776494
976714,4.965303,45.745500
3710342,4.869267,45.720371
13028,4.815601,45.755576
1438252,4.946766,45.755421
987617,4.884560,45.772393
1006593,4.896635,45.762793
94670,4.866971,45.741076
1428769,4.910456,45.775573
862555,4.812319,45.729632
1013281,4.901089,45.780566
1618897,4.906120,45.729480
1446449,4.966907,45.759806
882053,4.885069,45.707844
1439232,4.947870,45.766088
1469488,4.810868,45.746306
92713,4.885149,45.735422
292,4.833866,45.756369
1539663,4.818475,45.753779
1436460,4.942791,45.752505
473586,4.831275,45.697210
877110,4.860509,45.696420
876785,4.877233,45.699266
291940,4.798347,45.698993
78790,4.833043,45.763597
1010496,4.895361,45.774574
1647898,4.826793,45.762747
978882,4.969603,45.739584
1441026,4.958628,45.764705
260458,4.853843,45.744542
970391,4.957581,45.716730
1618713,4.904590,45.730433
1004387,4.882282,45.782317
3474088,4.954267,45.767829
293555,4.803354,45.688377
1617534,4.914615,45.741539
1633626,4.806792,45.761576
1430440,4.930697,45.752385
713132,4.907758,45.684071
829032,4.849787,45.713742
94448,4.875865,45.731604
995114,4.892815,45.769239
2724101,4.819495,45.759715
1617510,4.915307,45.737849
974443,4.937805,45.727420
975516,4.967858,45.736948
1275392,4.841032,45.779920
1065207,4.815656,45.780165
1003760,4.888007,45.778524
1001101,4.875951,45.773959
1009563,4.898964,45.770842
1335985,4.832440,45.779284
1431486,4.929512,45.766714
1005041,4.903125,45.757273
984637,4.870962,45.772438
1440834,4.959844,45.765956
868859,4.899341,45.697021
1471825,4.838215,45.780287
985646,4.835436,45.768654
966274,4.932791,45.701267
84129,4.868890,45.755828
79874,4.847427,45.757092
951473,4.832851,45.761911
1006320,4.895009,45.764915
1569937,4.808151,45.750891
471962,4.812501,45.700907
94417,4.854573,45.731856
879179,4.885609,45.699815
978630,4.970337,45.736875
1616714,4.911290,45.749472
830504,4.857256,45.714585
986794,4.882905,45.764008
3405457,4.905193,45.776860
473982,4.820787,45.708642
